waktu,kota,suhu,suhu_terasa,kelembapan,kondisi,deskripsi,kecepatan_angin,curah_hujan,cloudiness
2026-05-05T00:00,Node_Warkop_Kusuma,23.4,28.6,98,Clouds,Mendung,2.5,0.0,91
2026-05-05T01:00,Node_Warkop_Kusuma,23.9,28.8,96,Clouds,Mendung,4.5,0.0,99
2026-05-05T02:00,Node_Warkop_Kusuma,24.0,28.5,95,Clouds,Mendung,7.5,0.0,100
2026-05-05T03:00,Node_Warkop_Kusuma,23.9,28.3,96,Clouds,Mendung,7.8,0.0,100
2026-05-05T04:00,Node_Warkop_Kusuma,23.7,28.5,96,Clouds,Mendung,5.1,0.0,98
2026-05-05T05:00,Node_Warkop_Kusuma,23.4,28.2,97,Clouds,Mendung,3.6,0.0,100
2026-05-05T06:00,Node_Warkop_Kusuma,23.4,28.1,97,Clouds,Sebagian Berawan,4.9,0.0,48
2026-05-05T07:00,Node_Warkop_Kusuma,24.6,29.7,92,Clouds,Mendung,4.1,0.0,98
2026-05-05T08:00,Node_Warkop_Kusuma,26.8,32.3,84,Clouds,Mendung,3.1,0.0,100
2026-05-05T09:00,Node_Warkop_Kusuma,28.6,34.1,73,Clouds,Mendung,1.8,0.0,98
2026-05-05T10:00,Node_Warkop_Kusuma,29.8,35.7,66,Clouds,Mendung,4.0,0.0,89
2026-05-05T11:00,Node_Warkop_Kusuma,30.7,36.9,61,Drizzle,Gerimis Ringan,5.0,0.1,87
2026-05-05T12:00,Node_Warkop_Kusuma,31.1,37.2,60,Drizzle,Gerimis Ringan,6.0,0.1,98
2026-05-05T13:00,Node_Warkop_Kusuma,31.2,37.0,58,Drizzle,Gerimis Ringan,5.1,0.1,77
2026-05-05T14:00,Node_Warkop_Kusuma,31.5,36.6,58,Clouds,Berawan,6.4,0.0,73
2026-05-05T15:00,Node_Warkop_Kusuma,31.2,35.3,59,Clouds,Berawan,9.0,0.0,75
2026-05-05T16:00,Node_Warkop_Kusuma,29.0,33.4,72,Drizzle,Gerimis Ringan,10.0,0.1,80
2026-05-05T17:00,Node_Warkop_Kusuma,28.1,33.8,78,Clouds,Berawan,3.6,0.0,51
2026-05-05T18:00,Node_Warkop_Kusuma,26.8,32.4,86,Clouds,Berawan,4.3,0.0,58
2026-05-05T19:00,Node_Warkop_Kusuma,26.2,31.9,89,Clouds,Berawan,3.8,0.0,56
2026-05-05T20:00,Node_Warkop_Kusuma,26.0,32.1,90,Clouds,Mendung,0.4,0.0,80
2026-05-05T21:00,Node_Warkop_Kusuma,25.7,31.4,90,Clouds,Berawan,2.7,0.0,70
2026-05-05T22:00,Node_Warkop_Kusuma,25.5,31.2,90,Clouds,Mendung,1.0,0.0,81
2026-05-05T23:00,Node_Warkop_Kusuma,25.1,30.5,92,Clouds,Sebagian Berawan,3.1,0.0,25
