waktu,kota,suhu,suhu_terasa,kelembapan,kondisi,deskripsi,kecepatan_angin,curah_hujan,cloudiness
2026-04-19T00:00,Node_Warkop_Kusuma,23.9,29.5,99,Clouds,Mendung,2.2,0.0,98
2026-04-19T01:00,Node_Warkop_Kusuma,24.4,30.2,97,Clouds,Mendung,0.7,0.0,98
2026-04-19T02:00,Node_Warkop_Kusuma,24.3,30.0,96,Clouds,Mendung,1.8,0.0,98
2026-04-19T03:00,Node_Warkop_Kusuma,23.9,28.9,98,Clouds,Berawan,5.5,0.0,79
2026-04-19T04:00,Node_Warkop_Kusuma,23.5,28.0,95,Clear,Cerah,6.3,0.0,19
2026-04-19T05:00,Node_Warkop_Kusuma,23.4,27.4,92,Clear,Cerah,6.4,0.0,16
2026-04-19T06:00,Node_Warkop_Kusuma,23.5,27.7,92,Clear,Cerah,5.3,0.0,13
2026-04-19T07:00,Node_Warkop_Kusuma,25.5,30.4,88,Clear,Cerah,5.7,0.0,1
2026-04-19T08:00,Node_Warkop_Kusuma,27.4,32.1,79,Clear,Cerah,7.2,0.0,2
2026-04-19T09:00,Node_Warkop_Kusuma,29.0,33.6,71,Drizzle,Gerimis Ringan,8.3,0.1,16
2026-04-19T10:00,Node_Warkop_Kusuma,30.0,35.2,65,Drizzle,Gerimis Ringan,8.3,0.1,15
2026-04-19T11:00,Node_Warkop_Kusuma,30.6,36.4,62,Clear,Cerah,8.5,0.0,19
2026-04-19T12:00,Node_Warkop_Kusuma,31.1,36.7,59,Clear,Cerah,9.1,0.0,19
2026-04-19T13:00,Node_Warkop_Kusuma,31.0,35.9,58,Clouds,Sebagian Berawan,11.1,0.0,35
2026-04-19T14:00,Node_Warkop_Kusuma,30.9,35.2,59,Clouds,Berawan,11.6,0.0,66
2026-04-19T15:00,Node_Warkop_Kusuma,30.1,33.4,63,Clouds,Mendung,13.0,0.0,80
2026-04-19T16:00,Node_Warkop_Kusuma,29.5,32.7,65,Clouds,Mendung,12.8,0.0,100
2026-04-19T17:00,Node_Warkop_Kusuma,28.1,31.2,71,Clouds,Mendung,13.1,0.0,100
2026-04-19T18:00,Node_Warkop_Kusuma,26.5,28.8,73,Clouds,Mendung,14.3,0.0,100
2026-04-19T19:00,Node_Warkop_Kusuma,26.3,28.4,72,Clouds,Mendung,15.7,0.0,100
2026-04-19T20:00,Node_Warkop_Kusuma,25.7,28.1,74,Clouds,Mendung,12.8,0.0,100
2026-04-19T21:00,Node_Warkop_Kusuma,25.2,28.1,75,Clouds,Mendung,9.2,0.0,99
2026-04-19T22:00,Node_Warkop_Kusuma,24.6,27.7,78,Clouds,Berawan,8.0,0.0,52
2026-04-19T23:00,Node_Warkop_Kusuma,24.3,27.4,81,Clear,Cerah,8.3,0.0,19
