waktu,kota,suhu,suhu_terasa,kelembapan,kondisi,deskripsi,kecepatan_angin,curah_hujan,cloudiness
2026-05-07T00:00,Node_Warkop_Kusuma,24.6,29.0,89,Clear,Cerah,6.8,0.0,13
2026-05-07T01:00,Node_Warkop_Kusuma,24.3,28.7,90,Clear,Cerah,6.0,0.0,7
2026-05-07T02:00,Node_Warkop_Kusuma,24.0,28.6,92,Clear,Cerah,4.8,0.0,9
2026-05-07T03:00,Node_Warkop_Kusuma,23.6,28.2,94,Clear,Cerah,4.6,0.0,13
2026-05-07T04:00,Node_Warkop_Kusuma,23.4,28.0,95,Clear,Cerah,4.1,0.0,14
2026-05-07T05:00,Node_Warkop_Kusuma,23.1,27.7,96,Clear,Cerah,3.8,0.0,11
2026-05-07T06:00,Node_Warkop_Kusuma,23.1,27.5,96,Clouds,Mendung,5.0,0.0,87
2026-05-07T07:00,Node_Warkop_Kusuma,25.1,29.7,89,Clouds,Mendung,6.7,0.0,82
2026-05-07T08:00,Node_Warkop_Kusuma,27.1,32.1,80,Clear,Cerah,5.1,0.0,1
2026-05-07T09:00,Node_Warkop_Kusuma,28.6,33.6,72,Clear,Cerah,4.2,0.0,13
2026-05-07T10:00,Node_Warkop_Kusuma,29.7,35.3,65,Clouds,Sebagian Berawan,3.3,0.0,43
2026-05-07T11:00,Node_Warkop_Kusuma,30.5,36.5,62,Clouds,Sebagian Berawan,3.1,0.0,49
2026-05-07T12:00,Node_Warkop_Kusuma,31.2,37.1,58,Clouds,Sebagian Berawan,4.9,0.0,27
2026-05-07T13:00,Node_Warkop_Kusuma,31.2,35.7,58,Clouds,Sebagian Berawan,11.3,0.0,21
2026-05-07T14:00,Node_Warkop_Kusuma,31.1,35.2,59,Clear,Cerah,11.3,0.0,17
2026-05-07T15:00,Node_Warkop_Kusuma,31.0,34.1,58,Clear,Cerah,12.1,0.0,15
2026-05-07T16:00,Node_Warkop_Kusuma,30.0,33.1,62,Clear,Cerah,11.0,0.0,12
2026-05-07T17:00,Node_Warkop_Kusuma,28.1,31.9,70,Clouds,Sebagian Berawan,8.0,0.0,26
2026-05-07T18:00,Node_Warkop_Kusuma,26.5,30.7,78,Clouds,Mendung,5.4,0.0,98
2026-05-07T19:00,Node_Warkop_Kusuma,26.0,30.5,86,Clouds,Mendung,7.8,0.0,97
2026-05-07T20:00,Node_Warkop_Kusuma,25.5,30.0,88,Clouds,Mendung,8.0,0.0,91
2026-05-07T21:00,Node_Warkop_Kusuma,25.0,29.4,88,Clouds,Sebagian Berawan,7.5,0.0,27
2026-05-07T22:00,Node_Warkop_Kusuma,24.9,28.8,87,Clear,Cerah,9.3,0.0,5
2026-05-07T23:00,Node_Warkop_Kusuma,24.7,28.2,86,Clear,Cerah,10.7,0.0,2
