waktu,kota,suhu,suhu_terasa,kelembapan,kondisi,deskripsi,kecepatan_angin,curah_hujan,cloudiness
2026-04-28T00:00,Node_Warkop_Kusuma,25.0,30.3,96,Drizzle,Gerimis Sedang,6.4,0.5,100
2026-04-28T01:00,Node_Warkop_Kusuma,25.0,30.0,94,Drizzle,Gerimis Ringan,7.3,0.2,98
2026-04-28T02:00,Node_Warkop_Kusuma,24.8,30.0,95,Drizzle,Gerimis Ringan,5.4,0.1,99
2026-04-28T03:00,Node_Warkop_Kusuma,24.5,30.1,96,Clouds,Mendung,3.1,0.0,100
2026-04-28T04:00,Node_Warkop_Kusuma,24.5,29.8,96,Clouds,Berawan,4.8,0.0,58
2026-04-28T05:00,Node_Warkop_Kusuma,24.1,29.8,96,Drizzle,Gerimis Ringan,0.8,0.1,38
2026-04-28T06:00,Node_Warkop_Kusuma,24.2,29.4,96,Clouds,Sebagian Berawan,4.5,0.0,33
2026-04-28T07:00,Node_Warkop_Kusuma,25.5,31.8,94,Clouds,Mendung,0.7,0.0,94
2026-04-28T08:00,Node_Warkop_Kusuma,26.9,33.1,89,Clouds,Berawan,3.3,0.0,62
2026-04-28T09:00,Node_Warkop_Kusuma,28.0,34.3,84,Drizzle,Gerimis Ringan,2.9,0.1,91
2026-04-28T10:00,Node_Warkop_Kusuma,29.4,35.8,73,Clouds,Mendung,5.0,0.0,90
2026-04-28T11:00,Node_Warkop_Kusuma,30.2,36.1,67,Clouds,Mendung,7.3,0.0,96
2026-04-28T12:00,Node_Warkop_Kusuma,30.5,35.7,64,Drizzle,Gerimis Ringan,8.3,0.4,85
2026-04-28T13:00,Node_Warkop_Kusuma,31.0,35.7,60,Drizzle,Gerimis Ringan,8.3,0.1,65
2026-04-28T14:00,Node_Warkop_Kusuma,31.0,36.0,61,Drizzle,Gerimis Ringan,7.3,0.4,52
2026-04-28T15:00,Node_Warkop_Kusuma,31.0,35.3,61,Clouds,Sebagian Berawan,6.0,0.0,46
2026-04-28T16:00,Node_Warkop_Kusuma,29.4,33.9,66,Drizzle,Gerimis Sedang,4.6,0.5,83
2026-04-28T17:00,Node_Warkop_Kusuma,26.1,32.1,87,Rain,Hujan Sedang,0.5,3.0,100
2026-04-28T18:00,Node_Warkop_Kusuma,25.6,31.0,92,Drizzle,Gerimis Ringan,5.3,0.2,100
2026-04-28T19:00,Node_Warkop_Kusuma,25.2,30.5,94,Clouds,Mendung,6.2,0.0,99
2026-04-28T20:00,Node_Warkop_Kusuma,25.0,31.0,95,Drizzle,Gerimis Ringan,2.0,0.2,100
2026-04-28T21:00,Node_Warkop_Kusuma,24.8,31.0,98,Drizzle,Gerimis Ringan,1.0,0.2,100
2026-04-28T22:00,Node_Warkop_Kusuma,24.5,30.3,99,Clouds,Mendung,3.1,0.0,100
2026-04-28T23:00,Node_Warkop_Kusuma,24.1,29.9,99,Clouds,Mendung,1.7,0.0,100
