waktu,kota,suhu,suhu_terasa,kelembapan,kondisi,deskripsi,kecepatan_angin,curah_hujan,cloudiness
2026-05-16T00:00,Node_Warkop_Kusuma,24.0,29.5,99,Clouds,Mendung,2.8,0.0,94
2026-05-16T01:00,Node_Warkop_Kusuma,24.4,30.0,99,Clouds,Mendung,3.7,0.0,99
2026-05-16T02:00,Node_Warkop_Kusuma,24.1,30.2,100,Drizzle,Gerimis Ringan,0.9,0.1,100
2026-05-16T03:00,Node_Warkop_Kusuma,24.0,29.9,100,Clouds,Mendung,1.4,0.0,100
2026-05-16T04:00,Node_Warkop_Kusuma,23.9,29.6,100,Clouds,Mendung,2.4,0.0,100
2026-05-16T05:00,Node_Warkop_Kusuma,23.7,29.2,100,Clouds,Mendung,2.3,0.0,100
2026-05-16T06:00,Node_Warkop_Kusuma,23.6,28.9,100,Clouds,Mendung,3.5,0.0,100
2026-05-16T07:00,Node_Warkop_Kusuma,25.6,30.9,90,Clouds,Mendung,5.3,0.0,98
2026-05-16T08:00,Node_Warkop_Kusuma,27.0,32.5,85,Clouds,Mendung,5.6,0.0,98
2026-05-16T09:00,Node_Warkop_Kusuma,28.4,34.3,81,Clouds,Mendung,4.7,0.0,99
2026-05-16T10:00,Node_Warkop_Kusuma,29.8,36.6,75,Clouds,Mendung,4.4,0.0,99
2026-05-16T11:00,Node_Warkop_Kusuma,30.8,37.8,70,Clouds,Mendung,5.6,0.0,98
2026-05-16T12:00,Node_Warkop_Kusuma,29.0,35.3,75,Drizzle,Gerimis Sedang,7.2,0.5,99
2026-05-16T13:00,Node_Warkop_Kusuma,31.3,36.9,64,Drizzle,Gerimis Lebat,6.5,1.2,96
2026-05-16T14:00,Node_Warkop_Kusuma,29.5,35.2,73,Drizzle,Gerimis Ringan,6.9,0.3,99
2026-05-16T15:00,Node_Warkop_Kusuma,27.5,33.1,85,Rain,Hujan Ringan,6.2,1.9,91
2026-05-16T16:00,Node_Warkop_Kusuma,27.0,32.8,87,Drizzle,Gerimis Ringan,4.5,0.2,81
2026-05-16T17:00,Node_Warkop_Kusuma,26.8,32.6,88,Drizzle,Gerimis Ringan,5.4,0.1,64
2026-05-16T18:00,Node_Warkop_Kusuma,26.2,31.3,90,Clouds,Mendung,8.8,0.0,95
2026-05-16T19:00,Node_Warkop_Kusuma,26.4,31.1,88,Clouds,Mendung,10.3,0.0,87
2026-05-16T20:00,Node_Warkop_Kusuma,25.8,30.2,89,Clouds,Mendung,10.6,0.0,81
2026-05-16T21:00,Node_Warkop_Kusuma,25.6,30.1,88,Clouds,Berawan,9.4,0.0,79
2026-05-16T22:00,Node_Warkop_Kusuma,25.4,29.5,89,Clouds,Berawan,10.6,0.0,56
2026-05-16T23:00,Node_Warkop_Kusuma,25.2,29.3,89,Clouds,Mendung,10.3,0.0,80
