waktu,kota,suhu,suhu_terasa,kelembapan,kondisi,deskripsi,kecepatan_angin,curah_hujan,cloudiness
2026-05-20T01:00,Node_Warkop_Kusuma,23.4,28.4,99,Drizzle,Gerimis,3.9,0.4,99
2026-05-20T02:00,Node_Warkop_Kusuma,23.3,28.2,98,Drizzle,Gerimis,4.4,0.1,99
2026-05-20T03:00,Node_Warkop_Kusuma,23.1,28.1,98,Clouds,Mendung,3.5,0.0,100
2026-05-20T04:00,Node_Warkop_Kusuma,23.0,27.9,99,Clouds,Mendung,4.3,0.0,94
2026-05-20T05:00,Node_Warkop_Kusuma,23.0,27.7,99,Clouds,Berawan,4.4,0.0,77
2026-05-20T06:00,Node_Warkop_Kusuma,22.8,27.5,99,Clouds,Mendung,4.0,0.0,83
2026-05-20T07:00,Node_Warkop_Kusuma,23.1,27.9,97,Clouds,Berawan,4.1,0.0,76
2026-05-20T08:00,Node_Warkop_Kusuma,24.8,29.1,89,Clouds,Berawan,6.5,0.0,75
2026-05-20T09:00,Node_Warkop_Kusuma,27.0,30.9,79,Clouds,Berawan,11.5,0.0,70
2026-05-20T10:00,Node_Warkop_Kusuma,28.8,32.1,72,Clouds,Sebagian Berawan,15.0,0.0,45
2026-05-20T11:00,Node_Warkop_Kusuma,29.5,33.6,72,Clouds,Sebagian Berawan,16.6,0.0,45
2026-05-20T12:00,Node_Warkop_Kusuma,30.4,35.1,68,Clouds,Berawan,16.5,0.0,55
2026-05-20T13:00,Node_Warkop_Kusuma,30.7,35.5,67,Unknown,Tidak Diketahui,16.1,0.8,22
2026-05-20T14:00,Node_Warkop_Kusuma,30.9,35.4,66,Drizzle,Gerimis,14.5,0.2,16
2026-05-20T15:00,Node_Warkop_Kusuma,30.6,34.5,66,Clouds,Sebagian Berawan,13.6,0.0,41
2026-05-20T16:00,Node_Warkop_Kusuma,29.9,34.4,72,Unknown,Tidak Diketahui,12.2,0.6,19
2026-05-20T17:00,Node_Warkop_Kusuma,28.5,33.3,77,Clouds,Sebagian Berawan,10.3,0.0,41
2026-05-20T18:00,Node_Warkop_Kusuma,27.4,32.1,81,Clouds,Sebagian Berawan,8.6,0.0,27
2026-05-20T19:00,Node_Warkop_Kusuma,26.4,31.0,84,Clouds,Sebagian Berawan,8.1,0.0,21
2026-05-20T20:00,Node_Warkop_Kusuma,25.6,30.1,87,Clear,Cerah,8.9,0.0,19
2026-05-20T21:00,Node_Warkop_Kusuma,25.1,29.9,90,Clear,Cerah,6.8,0.0,18
2026-05-20T22:00,Node_Warkop_Kusuma,24.9,29.8,92,Clouds,Sebagian Berawan,5.5,0.0,22
2026-05-20T23:00,Node_Warkop_Kusuma,24.8,29.9,92,Clouds,Sebagian Berawan,4.7,0.0,20
2026-05-21T00:00,Node_Warkop_Kusuma,24.5,29.9,95,Clouds,Sebagian Berawan,2.5,0.0,24
2026-05-21T01:00,Node_Warkop_Kusuma,24.3,29.8,95,Clouds,Sebagian Berawan,2.2,0.0,48
2026-05-21T02:00,Node_Warkop_Kusuma,24.0,29.7,97,Clouds,Sebagian Berawan,0.0,0.0,34
2026-05-21T03:00,Node_Warkop_Kusuma,23.5,28.9,99,Clouds,Sebagian Berawan,2.4,0.0,33
2026-05-21T04:00,Node_Warkop_Kusuma,23.4,28.5,99,Clouds,Berawan,4.2,0.0,59
2026-05-21T05:00,Node_Warkop_Kusuma,23.5,28.5,99,Clouds,Mendung,5.0,0.0,98
2026-05-21T06:00,Node_Warkop_Kusuma,23.8,28.8,98,Clouds,Mendung,5.2,0.0,100
2026-05-21T07:00,Node_Warkop_Kusuma,24.5,29.7,95,Clouds,Berawan,4.8,0.0,60
2026-05-21T08:00,Node_Warkop_Kusuma,26.0,31.4,87,Clouds,Sebagian Berawan,3.8,0.0,45
2026-05-21T09:00,Node_Warkop_Kusuma,28.0,33.2,78,Clouds,Sebagian Berawan,4.6,0.0,25
2026-05-21T10:00,Node_Warkop_Kusuma,29.4,34.8,72,Clear,Cerah,6.7,0.0,17
2026-05-21T11:00,Node_Warkop_Kusuma,29.8,35.9,72,Unknown,Tidak Diketahui,8.3,0.9,34
2026-05-21T12:00,Node_Warkop_Kusuma,29.7,36.2,75,Thunderstorm,Badai Petir,9.7,0.9,63
2026-05-21T13:00,Node_Warkop_Kusuma,29.4,36.0,78,Thunderstorm,Badai Petir,9.6,0.9,85
2026-05-21T14:00,Node_Warkop_Kusuma,28.8,35.2,79,Unknown,Tidak Diketahui,7.0,0.5,89
2026-05-21T15:00,Node_Warkop_Kusuma,28.1,33.9,80,Unknown,Tidak Diketahui,3.1,0.5,85
2026-05-21T16:00,Node_Warkop_Kusuma,27.4,33.2,82,Unknown,Tidak Diketahui,1.6,0.5,83
2026-05-21T17:00,Node_Warkop_Kusuma,26.7,32.2,85,Drizzle,Gerimis,3.8,0.1,89
2026-05-21T18:00,Node_Warkop_Kusuma,26.1,31.4,89,Drizzle,Gerimis,6.1,0.1,97
2026-05-21T19:00,Node_Warkop_Kusuma,25.5,30.6,93,Drizzle,Gerimis,7.8,0.1,100
2026-05-21T20:00,Node_Warkop_Kusuma,24.9,29.8,94,Drizzle,Gerimis,8.2,0.1,95
2026-05-21T21:00,Node_Warkop_Kusuma,24.3,29.0,95,Drizzle,Gerimis,7.7,0.1,85
2026-05-21T22:00,Node_Warkop_Kusuma,23.9,28.4,96,Drizzle,Gerimis,7.4,0.1,73
2026-05-21T23:00,Node_Warkop_Kusuma,23.5,27.9,97,Clouds,Berawan,7.6,0.0,57
2026-05-22T00:00,Node_Warkop_Kusuma,23.4,27.8,97,Clouds,Sebagian Berawan,7.7,0.0,40
2026-05-22T01:00,Node_Warkop_Kusuma,23.3,27.6,98,Clouds,Sebagian Berawan,7.5,0.0,30
2026-05-22T02:00,Node_Warkop_Kusuma,23.2,27.6,98,Clouds,Sebagian Berawan,6.8,0.0,34
2026-05-22T03:00,Node_Warkop_Kusuma,23.1,27.6,98,Clouds,Sebagian Berawan,5.9,0.0,45
2026-05-22T04:00,Node_Warkop_Kusuma,23.2,27.8,97,Clouds,Berawan,5.6,0.0,57
2026-05-22T05:00,Node_Warkop_Kusuma,23.5,28.1,96,Clouds,Berawan,6.6,0.0,67
2026-05-22T06:00,Node_Warkop_Kusuma,24.0,28.5,95,Clouds,Berawan,8.5,0.0,76
2026-05-22T07:00,Node_Warkop_Kusuma,24.9,29.3,92,Clouds,Mendung,9.3,0.0,84
2026-05-22T08:00,Node_Warkop_Kusuma,26.1,30.8,85,Clouds,Mendung,8.2,0.0,88
2026-05-22T09:00,Node_Warkop_Kusuma,27.7,32.6,78,Clouds,Mendung,6.3,0.0,89
2026-05-22T10:00,Node_Warkop_Kusuma,28.9,33.9,73,Clouds,Mendung,5.7,0.0,91
2026-05-22T11:00,Node_Warkop_Kusuma,29.6,35.2,71,Drizzle,Gerimis,5.9,0.1,94
2026-05-22T12:00,Node_Warkop_Kusuma,29.9,36.1,70,Drizzle,Gerimis,7.0,0.1,98
2026-05-22T13:00,Node_Warkop_Kusuma,29.8,36.1,72,Drizzle,Gerimis,7.4,0.1,100
2026-05-22T14:00,Node_Warkop_Kusuma,28.8,34.8,77,Rain,Hujan Lokal,5.8,1.3,100
2026-05-22T15:00,Node_Warkop_Kusuma,27.4,33.3,85,Rain,Hujan Lokal,3.6,1.3,100
2026-05-22T16:00,Node_Warkop_Kusuma,26.1,32.4,92,Rain,Hujan Lokal,2.5,1.3,100
2026-05-22T17:00,Node_Warkop_Kusuma,25.6,31.9,95,Clouds,Mendung,2.4,0.0,93
2026-05-22T18:00,Node_Warkop_Kusuma,25.3,31.6,97,Clouds,Mendung,2.1,0.0,83
2026-05-22T19:00,Node_Warkop_Kusuma,25.0,31.3,97,Clouds,Berawan,1.8,0.0,75
2026-05-22T20:00,Node_Warkop_Kusuma,24.6,30.7,98,Clouds,Berawan,1.7,0.0,69
2026-05-22T21:00,Node_Warkop_Kusuma,24.2,30.1,99,Clouds,Berawan,1.9,0.0,65
2026-05-22T22:00,Node_Warkop_Kusuma,24.0,29.7,99,Clouds,Berawan,1.8,0.0,66
2026-05-22T23:00,Node_Warkop_Kusuma,23.9,29.6,99,Clouds,Berawan,1.4,0.0,75
2026-05-23T00:00,Node_Warkop_Kusuma,23.8,29.5,99,Clouds,Mendung,1.1,0.0,89
2026-05-23T01:00,Node_Warkop_Kusuma,23.8,29.4,99,Clouds,Mendung,1.5,0.0,99
2026-05-23T02:00,Node_Warkop_Kusuma,23.8,29.4,99,Clouds,Mendung,1.7,0.0,100
2026-05-23T03:00,Node_Warkop_Kusuma,23.6,29.3,100,Clouds,Mendung,1.7,0.0,100
2026-05-23T04:00,Node_Warkop_Kusuma,23.7,29.2,99,Clouds,Mendung,2.2,0.0,98
2026-05-23T05:00,Node_Warkop_Kusuma,23.7,29.0,99,Clouds,Mendung,4.2,0.0,92
2026-05-23T06:00,Node_Warkop_Kusuma,24.0,29.2,98,Clouds,Mendung,4.7,0.0,83
2026-05-23T07:00,Node_Warkop_Kusuma,24.5,29.6,95,Clouds,Berawan,4.9,0.0,72
2026-05-23T08:00,Node_Warkop_Kusuma,25.4,30.6,89,Drizzle,Gerimis,4.2,0.1,55
2026-05-23T09:00,Node_Warkop_Kusuma,26.8,32.0,81,Drizzle,Gerimis,3.0,0.1,37
2026-05-23T10:00,Node_Warkop_Kusuma,28.3,33.6,74,Drizzle,Gerimis,1.9,0.1,30
2026-05-23T11:00,Node_Warkop_Kusuma,29.7,35.3,67,Drizzle,Gerimis,2.2,0.1,45
2026-05-23T12:00,Node_Warkop_Kusuma,30.8,36.8,63,Drizzle,Gerimis,2.8,0.1,71
2026-05-23T13:00,Node_Warkop_Kusuma,31.2,37.2,61,Drizzle,Gerimis,3.2,0.1,91
2026-05-23T14:00,Node_Warkop_Kusuma,30.8,36.5,63,Drizzle,Gerimis,2.3,0.4,86
2026-05-23T15:00,Node_Warkop_Kusuma,29.8,35.2,67,Drizzle,Gerimis,0.8,0.4,76
2026-05-23T16:00,Node_Warkop_Kusuma,28.4,33.9,74,Drizzle,Gerimis,1.4,0.4,66
2026-05-23T17:00,Node_Warkop_Kusuma,26.9,32.2,82,Drizzle,Gerimis,3.5,0.4,55
2026-05-23T18:00,Node_Warkop_Kusuma,25.5,30.7,90,Drizzle,Gerimis,5.2,0.4,46
2026-05-23T19:00,Node_Warkop_Kusuma,24.6,29.7,96,Drizzle,Gerimis,6.4,0.4,40
2026-05-23T20:00,Node_Warkop_Kusuma,24.1,29.1,99,Clouds,Sebagian Berawan,6.6,0.0,37
2026-05-23T21:00,Node_Warkop_Kusuma,23.8,28.8,100,Clouds,Sebagian Berawan,6.4,0.0,37
2026-05-23T22:00,Node_Warkop_Kusuma,23.7,28.8,100,Clouds,Sebagian Berawan,5.7,0.0,38
2026-05-23T23:00,Node_Warkop_Kusuma,23.6,28.8,99,Clouds,Sebagian Berawan,5.0,0.0,41
2026-05-24T00:00,Node_Warkop_Kusuma,23.7,28.8,99,Clouds,Sebagian Berawan,4.3,0.0,44
2026-05-24T01:00,Node_Warkop_Kusuma,23.7,28.9,98,Clouds,Sebagian Berawan,3.9,0.0,48
2026-05-24T02:00,Node_Warkop_Kusuma,23.6,28.8,98,Clouds,Berawan,3.9,0.0,53
2026-05-24T03:00,Node_Warkop_Kusuma,23.6,28.7,99,Clouds,Berawan,4.2,0.0,60
2026-05-24T04:00,Node_Warkop_Kusuma,23.6,28.6,99,Clouds,Berawan,4.6,0.0,67
2026-05-24T05:00,Node_Warkop_Kusuma,23.6,28.7,98,Clouds,Berawan,4.7,0.0,75
2026-05-24T06:00,Node_Warkop_Kusuma,23.9,28.9,97,Clouds,Mendung,4.7,0.0,82
2026-05-24T07:00,Node_Warkop_Kusuma,24.4,29.5,95,Clouds,Mendung,4.2,0.0,87
2026-05-24T08:00,Node_Warkop_Kusuma,25.2,30.6,91,Drizzle,Gerimis,3.2,0.1,91
2026-05-24T09:00,Node_Warkop_Kusuma,26.4,32.0,85,Drizzle,Gerimis,2.2,0.1,96
2026-05-24T10:00,Node_Warkop_Kusuma,27.8,33.4,79,Drizzle,Gerimis,2.3,0.1,99
2026-05-24T11:00,Node_Warkop_Kusuma,29.1,35.1,74,Drizzle,Gerimis,3.6,0.1,100
2026-05-24T12:00,Node_Warkop_Kusuma,30.0,36.4,70,Drizzle,Gerimis,4.9,0.1,100
2026-05-24T13:00,Node_Warkop_Kusuma,30.5,36.8,69,Drizzle,Gerimis,5.6,0.1,100
2026-05-24T14:00,Node_Warkop_Kusuma,30.1,36.1,71,Rain,Hujan Lokal,5.4,1.5,94
2026-05-24T15:00,Node_Warkop_Kusuma,29.2,34.8,75,Rain,Hujan Lokal,4.5,1.5,83
2026-05-24T16:00,Node_Warkop_Kusuma,28.0,33.8,81,Rain,Hujan Lokal,3.6,1.5,71
2026-05-24T17:00,Node_Warkop_Kusuma,26.6,32.6,88,Rain,Hujan Lokal,3.1,1.5,59
2026-05-24T18:00,Node_Warkop_Kusuma,25.5,31.3,94,Rain,Hujan Lokal,3.4,1.5,50
2026-05-24T19:00,Node_Warkop_Kusuma,24.6,30.4,99,Rain,Hujan Lokal,3.5,1.5,46
2026-05-24T20:00,Node_Warkop_Kusuma,24.1,29.8,100,Clouds,Sebagian Berawan,3.2,0.0,49
2026-05-24T21:00,Node_Warkop_Kusuma,23.8,29.4,100,Clouds,Berawan,2.7,0.0,58
2026-05-24T22:00,Node_Warkop_Kusuma,23.6,29.1,100,Clouds,Berawan,2.5,0.0,69
2026-05-24T23:00,Node_Warkop_Kusuma,23.5,28.9,100,Clouds,Mendung,2.7,0.0,81
2026-05-25T00:00,Node_Warkop_Kusuma,23.5,28.8,100,Clouds,Mendung,3.6,0.0,92
2026-05-25T01:00,Node_Warkop_Kusuma,23.5,28.5,100,Clouds,Mendung,4.4,0.0,99
2026-05-25T02:00,Node_Warkop_Kusuma,23.4,28.3,99,Clouds,Mendung,5.2,0.0,100
2026-05-25T03:00,Node_Warkop_Kusuma,23.4,28.1,99,Clouds,Mendung,6.2,0.0,100
2026-05-25T04:00,Node_Warkop_Kusuma,23.4,28.0,99,Clouds,Mendung,7.0,0.0,100
2026-05-25T05:00,Node_Warkop_Kusuma,23.5,27.9,98,Clouds,Mendung,7.6,0.0,100
2026-05-25T06:00,Node_Warkop_Kusuma,23.8,28.1,96,Clouds,Mendung,8.3,0.0,100
2026-05-25T07:00,Node_Warkop_Kusuma,24.1,28.4,94,Clouds,Mendung,8.9,0.0,99
2026-05-25T08:00,Node_Warkop_Kusuma,24.9,29.2,91,Drizzle,Gerimis,9.0,0.3,88
2026-05-25T09:00,Node_Warkop_Kusuma,25.9,30.3,87,Drizzle,Gerimis,9.2,0.3,72
2026-05-25T10:00,Node_Warkop_Kusuma,27.0,31.6,82,Drizzle,Gerimis,9.1,0.3,54
2026-05-25T11:00,Node_Warkop_Kusuma,28.1,32.8,78,Drizzle,Gerimis,9.1,0.3,36
2026-05-25T12:00,Node_Warkop_Kusuma,28.9,34.3,75,Drizzle,Gerimis,9.0,0.3,22
2026-05-25T13:00,Node_Warkop_Kusuma,29.2,34.8,74,Drizzle,Gerimis,8.9,0.3,13
2026-05-25T14:00,Node_Warkop_Kusuma,29.0,34.3,75,Unknown,Tidak Diketahui,9.0,0.5,12
2026-05-25T15:00,Node_Warkop_Kusuma,28.5,33.3,78,Unknown,Tidak Diketahui,9.2,0.5,17
2026-05-25T16:00,Node_Warkop_Kusuma,27.5,32.3,82,Unknown,Tidak Diketahui,9.6,0.5,25
2026-05-25T17:00,Node_Warkop_Kusuma,26.6,31.3,86,Unknown,Tidak Diketahui,9.7,0.5,34
2026-05-25T18:00,Node_Warkop_Kusuma,25.7,30.3,90,Unknown,Tidak Diketahui,9.8,0.5,41
2026-05-25T19:00,Node_Warkop_Kusuma,25.0,29.7,93,Unknown,Tidak Diketahui,9.6,0.5,44
2026-05-25T20:00,Node_Warkop_Kusuma,24.6,29.3,95,Clouds,Sebagian Berawan,8.9,0.0,42
2026-05-25T21:00,Node_Warkop_Kusuma,24.3,29.0,96,Clouds,Sebagian Berawan,7.9,0.0,37
2026-05-25T22:00,Node_Warkop_Kusuma,24.0,28.8,97,Clouds,Sebagian Berawan,6.6,0.0,31
2026-05-25T23:00,Node_Warkop_Kusuma,23.8,28.7,97,Clouds,Sebagian Berawan,5.5,0.0,24
2026-05-26T00:00,Node_Warkop_Kusuma,23.6,28.6,98,Clear,Cerah,4.7,0.0,17
2026-05-26T01:00,Node_Warkop_Kusuma,23.5,28.5,98,Clear,Cerah,4.2,0.0,13
2026-05-26T02:00,Node_Warkop_Kusuma,23.5,28.4,98,Clear,Cerah,4.1,0.0,10
2026-05-26T03:00,Node_Warkop_Kusuma,23.4,28.2,98,Clear,Cerah,4.5,0.0,7
2026-05-26T04:00,Node_Warkop_Kusuma,23.4,28.1,97,Clear,Cerah,5.4,0.0,5
2026-05-26T05:00,Node_Warkop_Kusuma,23.5,28.0,97,Clear,Cerah,6.6,0.0,4
2026-05-26T06:00,Node_Warkop_Kusuma,23.7,28.1,96,Clear,Cerah,7.6,0.0,4
2026-05-26T07:00,Node_Warkop_Kusuma,24.0,28.2,94,Clear,Cerah,8.6,0.0,7
2026-05-26T08:00,Node_Warkop_Kusuma,24.6,28.7,91,Drizzle,Gerimis,9.4,0.1,13
2026-05-26T09:00,Node_Warkop_Kusuma,25.5,29.5,87,Drizzle,Gerimis,10.5,0.1,21
2026-05-26T10:00,Node_Warkop_Kusuma,26.4,30.4,83,Drizzle,Gerimis,11.5,0.1,31
2026-05-26T11:00,Node_Warkop_Kusuma,27.3,31.6,79,Drizzle,Gerimis,12.2,0.1,42
2026-05-26T12:00,Node_Warkop_Kusuma,28.0,32.8,77,Drizzle,Gerimis,12.8,0.1,52
2026-05-26T13:00,Node_Warkop_Kusuma,28.3,33.2,76,Drizzle,Gerimis,12.8,0.1,59
2026-05-26T14:00,Node_Warkop_Kusuma,28.1,32.7,77,Unknown,Tidak Diketahui,12.2,0.7,65
2026-05-26T15:00,Node_Warkop_Kusuma,27.7,32.1,80,Unknown,Tidak Diketahui,11.2,0.7,71
2026-05-26T16:00,Node_Warkop_Kusuma,27.0,31.7,83,Unknown,Tidak Diketahui,10.0,0.7,76
2026-05-26T17:00,Node_Warkop_Kusuma,26.2,31.1,88,Unknown,Tidak Diketahui,8.8,0.7,80
2026-05-26T18:00,Node_Warkop_Kusuma,25.5,30.6,92,Unknown,Tidak Diketahui,7.9,0.7,81
2026-05-26T19:00,Node_Warkop_Kusuma,25.0,30.1,95,Unknown,Tidak Diketahui,7.3,0.7,79
2026-05-26T20:00,Node_Warkop_Kusuma,24.6,29.8,96,Clouds,Berawan,6.5,0.0,72
2026-05-26T21:00,Node_Warkop_Kusuma,24.2,29.5,98,Clouds,Berawan,5.5,0.0,59
2026-05-26T22:00,Node_Warkop_Kusuma,23.9,29.1,99,Clouds,Sebagian Berawan,4.6,0.0,44
2026-05-26T23:00,Node_Warkop_Kusuma,23.6,28.9,99,Clouds,Sebagian Berawan,3.7,0.0,29
2026-05-27T00:00,Node_Warkop_Kusuma,23.5,28.7,99,Clear,Cerah,3.0,0.0,19
2026-05-27T01:00,Node_Warkop_Kusuma,23.3,28.5,99,Clear,Cerah,2.7,0.0,16
2026-05-27T02:00,Node_Warkop_Kusuma,23.2,28.3,99,Clouds,Sebagian Berawan,2.9,0.0,23
2026-05-27T03:00,Node_Warkop_Kusuma,23.1,28.1,99,Clouds,Sebagian Berawan,3.6,0.0,38
