waktu,kota,suhu,suhu_terasa,kelembapan,kondisi,deskripsi,kecepatan_angin,curah_hujan,cloudiness
2026-04-30T00:00,Node_Warkop_Kusuma,23.9,28.6,97,Drizzle,Gerimis Ringan,6.6,0.1,100
2026-04-30T01:00,Node_Warkop_Kusuma,24.6,29.3,94,Drizzle,Gerimis Ringan,8.2,0.1,100
2026-04-30T02:00,Node_Warkop_Kusuma,24.3,28.8,95,Clouds,Mendung,8.8,0.0,98
2026-04-30T03:00,Node_Warkop_Kusuma,24.0,28.1,96,Clouds,Mendung,10.5,0.0,100
2026-04-30T04:00,Node_Warkop_Kusuma,23.4,27.9,96,Clouds,Mendung,6.1,0.0,100
2026-04-30T05:00,Node_Warkop_Kusuma,23.1,27.8,97,Rain,Hujan Ringan,4.0,1.7,100
2026-04-30T06:00,Node_Warkop_Kusuma,23.1,27.9,99,Clouds,Mendung,4.2,0.0,100
2026-04-30T07:00,Node_Warkop_Kusuma,24.4,29.3,93,Clouds,Mendung,4.9,0.0,100
2026-04-30T08:00,Node_Warkop_Kusuma,25.8,30.9,89,Clouds,Mendung,5.6,0.0,99
2026-04-30T09:00,Node_Warkop_Kusuma,27.4,32.6,81,Clouds,Mendung,4.9,0.0,100
2026-04-30T10:00,Node_Warkop_Kusuma,29.2,35.3,73,Clouds,Mendung,3.2,0.0,100
2026-04-30T11:00,Node_Warkop_Kusuma,30.3,37.1,68,Clouds,Mendung,3.1,0.0,100
2026-04-30T12:00,Node_Warkop_Kusuma,30.0,35.6,68,Drizzle,Gerimis Ringan,5.7,0.4,100
2026-04-30T13:00,Node_Warkop_Kusuma,30.2,36.4,68,Drizzle,Gerimis Sedang,3.3,0.8,100
2026-04-30T14:00,Node_Warkop_Kusuma,28.2,32.2,75,Rain,Hujan Sedang,10.9,7.4,100
2026-04-30T15:00,Node_Warkop_Kusuma,26.1,31.3,85,Rain,Hujan Sedang,4.5,6.5,100
2026-04-30T16:00,Node_Warkop_Kusuma,25.7,31.1,87,Rain,Hujan Sedang,1.9,6.5,100
2026-04-30T17:00,Node_Warkop_Kusuma,24.7,29.7,94,Rain,Hujan Sedang,6.4,7.2,100
2026-04-30T18:00,Node_Warkop_Kusuma,24.4,30.1,96,Rain,Hujan Ringan,1.4,2.0,100
2026-04-30T19:00,Node_Warkop_Kusuma,23.9,28.9,98,Drizzle,Gerimis Sedang,5.1,0.9,100
2026-04-30T20:00,Node_Warkop_Kusuma,23.9,29.1,98,Rain,Hujan Ringan,3.9,1.6,100
2026-04-30T21:00,Node_Warkop_Kusuma,23.9,29.1,98,Rain,Hujan Ringan,4.0,1.5,100
2026-04-30T22:00,Node_Warkop_Kusuma,24.0,28.9,98,Rain,Hujan Ringan,6.1,2.1,100
2026-04-30T23:00,Node_Warkop_Kusuma,24.0,29.1,97,Rain,Hujan Sedang,5.1,2.5,100
