waktu,kota,suhu,suhu_terasa,kelembapan,kondisi,deskripsi,kecepatan_angin,curah_hujan,cloudiness
2026-04-03T00:00,Node_Warkop_Kusuma,23.0,27.2,98,Rain,Hujan Sedang,6.7,4.6,100
2026-04-03T01:00,Node_Warkop_Kusuma,22.8,27.1,98,Drizzle,Gerimis Ringan,6.2,0.1,98
2026-04-03T02:00,Node_Warkop_Kusuma,22.8,27.7,99,Clouds,Mendung,2.7,0.0,98
2026-04-03T03:00,Node_Warkop_Kusuma,22.8,27.6,98,Clouds,Mendung,2.4,0.0,88
2026-04-03T04:00,Node_Warkop_Kusuma,22.4,27.1,100,Clouds,Mendung,2.7,0.0,98
2026-04-03T05:00,Node_Warkop_Kusuma,22.1,26.8,100,Clouds,Mendung,2.2,0.0,100
2026-04-03T06:00,Node_Warkop_Kusuma,22.2,27.2,100,Clouds,Mendung,0.4,0.0,100
2026-04-03T07:00,Node_Warkop_Kusuma,24.4,29.4,95,Clouds,Mendung,4.8,0.0,99
2026-04-03T08:00,Node_Warkop_Kusuma,26.0,31.5,88,Clouds,Mendung,4.3,0.0,95
2026-04-03T09:00,Node_Warkop_Kusuma,28.0,33.7,78,Clouds,Sebagian Berawan,3.6,0.0,42
2026-04-03T10:00,Node_Warkop_Kusuma,29.9,37.0,68,Clouds,Sebagian Berawan,1.4,0.0,25
2026-04-03T11:00,Node_Warkop_Kusuma,30.5,37.9,66,Clouds,Sebagian Berawan,3.1,0.0,42
2026-04-03T12:00,Node_Warkop_Kusuma,30.8,38.2,66,Clouds,Berawan,4.8,0.0,77
2026-04-03T13:00,Node_Warkop_Kusuma,29.9,35.6,71,Rain,Hujan Sedang,11.0,7.0,87
2026-04-03T14:00,Node_Warkop_Kusuma,29.2,34.2,72,Clouds,Mendung,10.2,0.0,90
2026-04-03T15:00,Node_Warkop_Kusuma,27.8,32.5,81,Clouds,Mendung,9.5,0.0,100
2026-04-03T16:00,Node_Warkop_Kusuma,26.9,32.6,84,Drizzle,Gerimis Ringan,2.2,0.1,100
2026-04-03T17:00,Node_Warkop_Kusuma,26.8,31.6,79,Drizzle,Gerimis Sedang,3.4,0.7,100
2026-04-03T18:00,Node_Warkop_Kusuma,25.6,30.8,87,Drizzle,Gerimis Ringan,3.8,0.1,100
2026-04-03T19:00,Node_Warkop_Kusuma,24.9,30.6,96,Clouds,Mendung,3.2,0.0,100
2026-04-03T20:00,Node_Warkop_Kusuma,24.8,30.6,97,Clouds,Mendung,3.1,0.0,100
2026-04-03T21:00,Node_Warkop_Kusuma,24.5,30.2,99,Clouds,Mendung,4.4,0.0,100
2026-04-03T22:00,Node_Warkop_Kusuma,24.3,30.1,98,Clouds,Mendung,1.9,0.0,100
2026-04-03T23:00,Node_Warkop_Kusuma,24.1,29.9,99,Clouds,Mendung,1.9,0.0,100
