waktu,kota,suhu,suhu_terasa,kelembapan,kondisi,deskripsi,kecepatan_angin,curah_hujan,cloudiness
2026-04-12T00:00,Node_Warkop_Kusuma,23.3,28.3,99,Clouds,Mendung,3.5,0.0,95
2026-04-12T01:00,Node_Warkop_Kusuma,23.4,28.1,99,Drizzle,Gerimis Ringan,5.8,0.1,94
2026-04-12T02:00,Node_Warkop_Kusuma,23.2,28.1,99,Clouds,Mendung,3.9,0.0,99
2026-04-12T03:00,Node_Warkop_Kusuma,23.1,27.9,99,Clouds,Mendung,4.2,0.0,91
2026-04-12T04:00,Node_Warkop_Kusuma,23.2,27.9,98,Clouds,Mendung,5.4,0.0,91
2026-04-12T05:00,Node_Warkop_Kusuma,23.4,27.9,98,Clouds,Mendung,6.1,0.0,88
2026-04-12T06:00,Node_Warkop_Kusuma,23.2,27.3,97,Clouds,Berawan,8.8,0.0,52
2026-04-12T07:00,Node_Warkop_Kusuma,24.8,29.1,92,Clouds,Berawan,9.8,0.0,75
2026-04-12T08:00,Node_Warkop_Kusuma,26.5,31.3,84,Clouds,Mendung,7.7,0.0,81
2026-04-12T09:00,Node_Warkop_Kusuma,28.2,32.5,75,Clouds,Mendung,10.2,0.0,88
2026-04-12T10:00,Node_Warkop_Kusuma,29.4,35.1,71,Clear,Cerah,8.6,0.0,14
2026-04-12T11:00,Node_Warkop_Kusuma,30.4,37.2,69,Clouds,Sebagian Berawan,8.9,0.0,29
2026-04-12T12:00,Node_Warkop_Kusuma,28.8,34.3,74,Rain,Hujan Sedang,14.6,2.8,99
2026-04-12T13:00,Node_Warkop_Kusuma,28.8,33.3,74,Drizzle,Gerimis Ringan,14.1,0.1,60
2026-04-12T14:00,Node_Warkop_Kusuma,28.1,32.0,71,Drizzle,Gerimis Sedang,11.6,0.9,92
2026-04-12T15:00,Node_Warkop_Kusuma,28.4,33.0,75,Drizzle,Gerimis Ringan,8.2,0.3,82
2026-04-12T16:00,Node_Warkop_Kusuma,26.8,31.2,82,Rain,Hujan Ringan,9.0,2.4,98
2026-04-12T17:00,Node_Warkop_Kusuma,25.4,30.4,88,Drizzle,Gerimis Ringan,4.6,0.3,98
2026-04-12T18:00,Node_Warkop_Kusuma,24.2,27.9,90,Drizzle,Gerimis Sedang,10.8,0.5,99
2026-04-12T19:00,Node_Warkop_Kusuma,23.5,27.5,94,Drizzle,Gerimis Ringan,8.0,0.2,99
2026-04-12T20:00,Node_Warkop_Kusuma,23.6,27.9,94,Drizzle,Gerimis Ringan,6.4,0.3,96
2026-04-12T21:00,Node_Warkop_Kusuma,23.4,27.5,94,Clouds,Mendung,6.5,0.0,98
2026-04-12T22:00,Node_Warkop_Kusuma,23.2,26.9,94,Clouds,Mendung,9.4,0.0,100
2026-04-12T23:00,Node_Warkop_Kusuma,23.1,26.8,95,Clouds,Sebagian Berawan,9.0,0.0,30
