waktu,kota,suhu,suhu_terasa,kelembapan,kondisi,deskripsi,kecepatan_angin,curah_hujan,cloudiness
2026-05-10T00:00,Node_Warkop_Kusuma,24.0,28.8,96,Clouds,Mendung,5.9,0.0,100
2026-05-10T01:00,Node_Warkop_Kusuma,24.1,28.5,95,Clouds,Mendung,8.6,0.0,100
2026-05-10T02:00,Node_Warkop_Kusuma,24.2,28.6,93,Clouds,Mendung,7.4,0.0,81
2026-05-10T03:00,Node_Warkop_Kusuma,24.0,28.1,91,Clear,Cerah,7.2,0.0,11
2026-05-10T04:00,Node_Warkop_Kusuma,23.8,27.6,90,Clear,Cerah,6.9,0.0,8
2026-05-10T05:00,Node_Warkop_Kusuma,23.5,27.2,89,Clear,Cerah,7.6,0.0,9
2026-05-10T06:00,Node_Warkop_Kusuma,23.5,26.9,90,Clear,Cerah,8.9,0.0,9
2026-05-10T07:00,Node_Warkop_Kusuma,25.1,29.0,86,Clear,Cerah,9.2,0.0,0
2026-05-10T08:00,Node_Warkop_Kusuma,26.9,31.1,79,Clear,Cerah,8.6,0.0,0
2026-05-10T09:00,Node_Warkop_Kusuma,28.6,33.2,72,Clear,Cerah,7.2,0.0,0
2026-05-10T10:00,Node_Warkop_Kusuma,30.1,35.7,64,Clouds,Sebagian Berawan,4.5,0.0,36
2026-05-10T11:00,Node_Warkop_Kusuma,30.9,37.1,60,Clear,Cerah,3.8,0.0,10
2026-05-10T12:00,Node_Warkop_Kusuma,31.3,37.3,58,Drizzle,Gerimis Ringan,6.3,0.1,38
2026-05-10T13:00,Node_Warkop_Kusuma,31.1,36.8,59,Drizzle,Gerimis Sedang,7.3,0.6,28
2026-05-10T14:00,Node_Warkop_Kusuma,30.6,35.6,63,Drizzle,Gerimis Ringan,9.1,0.4,49
2026-05-10T15:00,Node_Warkop_Kusuma,29.9,34.0,65,Clouds,Sebagian Berawan,7.7,0.0,34
2026-05-10T16:00,Node_Warkop_Kusuma,29.9,34.1,63,Clouds,Sebagian Berawan,5.3,0.0,28
2026-05-10T17:00,Node_Warkop_Kusuma,28.9,33.7,70,Clouds,Berawan,4.6,0.0,76
2026-05-10T18:00,Node_Warkop_Kusuma,27.1,32.3,80,Clouds,Berawan,3.2,0.0,78
2026-05-10T19:00,Node_Warkop_Kusuma,26.5,31.3,86,Clouds,Sebagian Berawan,8.1,0.0,34
2026-05-10T20:00,Node_Warkop_Kusuma,26.1,31.6,87,Clouds,Berawan,3.8,0.0,61
2026-05-10T21:00,Node_Warkop_Kusuma,25.8,31.8,90,Clouds,Sebagian Berawan,0.8,0.0,21
2026-05-10T22:00,Node_Warkop_Kusuma,25.5,30.9,90,Clouds,Sebagian Berawan,4.1,0.0,26
2026-05-10T23:00,Node_Warkop_Kusuma,25.3,30.4,91,Clouds,Sebagian Berawan,5.9,0.0,24
