waktu,kota,suhu,suhu_terasa,kelembapan,kondisi,deskripsi,kecepatan_angin,curah_hujan,cloudiness
2026-04-07T00:00,Node_Warkop_Kusuma,23.5,28.8,99,Clouds,Mendung,2.8,0.0,100
2026-04-07T01:00,Node_Warkop_Kusuma,23.8,28.9,99,Clouds,Mendung,5.2,0.0,97
2026-04-07T02:00,Node_Warkop_Kusuma,23.4,28.5,98,Clouds,Mendung,3.2,0.0,99
2026-04-07T03:00,Node_Warkop_Kusuma,23.2,28.2,98,Clouds,Mendung,3.2,0.0,100
2026-04-07T04:00,Node_Warkop_Kusuma,23.0,28.0,99,Clouds,Mendung,2.3,0.0,100
2026-04-07T05:00,Node_Warkop_Kusuma,22.8,27.8,99,Clouds,Mendung,2.2,0.0,100
2026-04-07T06:00,Node_Warkop_Kusuma,23.0,27.9,99,Clouds,Berawan,4.2,0.0,54
2026-04-07T07:00,Node_Warkop_Kusuma,24.9,30.7,96,Clouds,Mendung,3.5,0.0,100
2026-04-07T08:00,Node_Warkop_Kusuma,26.5,32.6,89,Clouds,Mendung,1.6,0.0,100
2026-04-07T09:00,Node_Warkop_Kusuma,28.0,33.8,79,Clouds,Sebagian Berawan,1.5,0.0,32
2026-04-07T10:00,Node_Warkop_Kusuma,29.6,36.6,70,Clouds,Berawan,3.5,0.0,70
2026-04-07T11:00,Node_Warkop_Kusuma,30.5,37.6,66,Drizzle,Gerimis Ringan,6.6,0.1,80
2026-04-07T12:00,Node_Warkop_Kusuma,30.9,37.9,67,Drizzle,Gerimis Ringan,7.0,0.1,97
2026-04-07T13:00,Node_Warkop_Kusuma,30.8,37.9,67,Drizzle,Gerimis Ringan,6.1,0.2,100
2026-04-07T14:00,Node_Warkop_Kusuma,31.0,38.3,68,Drizzle,Gerimis Ringan,5.6,0.2,100
2026-04-07T15:00,Node_Warkop_Kusuma,27.9,32.5,77,Rain,Hujan Sedang,8.1,7.4,100
2026-04-07T16:00,Node_Warkop_Kusuma,24.6,28.8,89,Rain,Hujan Lebat,8.7,7.9,100
2026-04-07T17:00,Node_Warkop_Kusuma,24.0,28.6,94,Drizzle,Gerimis Ringan,6.0,0.3,100
2026-04-07T18:00,Node_Warkop_Kusuma,23.6,28.8,97,Drizzle,Gerimis Ringan,2.7,0.2,100
2026-04-07T19:00,Node_Warkop_Kusuma,24.8,30.1,95,Drizzle,Gerimis Ringan,5.0,0.1,100
2026-04-07T20:00,Node_Warkop_Kusuma,24.6,29.5,93,Clouds,Mendung,5.9,0.0,100
2026-04-07T21:00,Node_Warkop_Kusuma,24.0,29.1,96,Clouds,Mendung,5.0,0.0,100
2026-04-07T22:00,Node_Warkop_Kusuma,23.7,28.4,97,Clouds,Mendung,6.5,0.0,100
2026-04-07T23:00,Node_Warkop_Kusuma,23.5,27.7,95,Clouds,Mendung,7.2,0.0,100
