waktu,kota,suhu,suhu_terasa,kelembapan,kondisi,deskripsi,kecepatan_angin,curah_hujan,cloudiness
2026-04-02T00:00,Node_Warkop_Kusuma,24.1,28.9,94,Clouds,Berawan,5.4,0.0,59
2026-04-02T01:00,Node_Warkop_Kusuma,23.8,28.5,94,Clouds,Berawan,4.8,0.0,76
2026-04-02T02:00,Node_Warkop_Kusuma,23.4,28.2,96,Clouds,Sebagian Berawan,3.6,0.0,25
2026-04-02T03:00,Node_Warkop_Kusuma,23.4,28.0,95,Clear,Cerah,4.1,0.0,16
2026-04-02T04:00,Node_Warkop_Kusuma,23.1,27.7,96,Clear,Cerah,3.8,0.0,19
2026-04-02T05:00,Node_Warkop_Kusuma,22.9,27.5,96,Clear,Cerah,2.8,0.0,10
2026-04-02T06:00,Node_Warkop_Kusuma,23.0,27.7,96,Clear,Cerah,3.1,0.0,11
2026-04-02T07:00,Node_Warkop_Kusuma,25.5,30.5,87,Clear,Cerah,3.4,0.0,11
2026-04-02T08:00,Node_Warkop_Kusuma,27.3,32.5,79,Clear,Cerah,3.5,0.0,10
2026-04-02T09:00,Node_Warkop_Kusuma,29.0,34.6,70,Clouds,Sebagian Berawan,1.9,0.0,20
2026-04-02T10:00,Node_Warkop_Kusuma,30.0,36.3,64,Clear,Cerah,2.1,0.0,17
2026-04-02T11:00,Node_Warkop_Kusuma,30.0,36.8,64,Drizzle,Gerimis Ringan,3.7,0.1,74
2026-04-02T12:00,Node_Warkop_Kusuma,30.9,37.0,64,Clouds,Sebagian Berawan,10.7,0.0,38
2026-04-02T13:00,Node_Warkop_Kusuma,27.2,32.3,80,Rain,Hujan Sedang,11.0,5.5,95
2026-04-02T14:00,Node_Warkop_Kusuma,27.6,32.8,81,Drizzle,Gerimis Ringan,5.6,0.1,98
2026-04-02T15:00,Node_Warkop_Kusuma,28.3,33.1,72,Drizzle,Gerimis Ringan,3.8,0.4,100
2026-04-02T16:00,Node_Warkop_Kusuma,27.5,32.9,78,Rain,Hujan Ringan,1.6,2.0,100
2026-04-02T17:00,Node_Warkop_Kusuma,25.1,29.5,89,Rain,Hujan Ringan,7.7,2.0,100
2026-04-02T18:00,Node_Warkop_Kusuma,24.2,28.1,94,Drizzle,Gerimis Ringan,11.2,0.2,100
2026-04-02T19:00,Node_Warkop_Kusuma,23.8,28.1,94,Drizzle,Gerimis Ringan,7.1,0.1,100
2026-04-02T20:00,Node_Warkop_Kusuma,23.6,28.3,96,Clouds,Mendung,5.5,0.0,100
2026-04-02T21:00,Node_Warkop_Kusuma,23.4,28.3,99,Clouds,Mendung,4.7,0.0,100
2026-04-02T22:00,Node_Warkop_Kusuma,23.2,28.0,98,Clouds,Mendung,5.2,0.0,100
2026-04-02T23:00,Node_Warkop_Kusuma,23.1,28.0,99,Drizzle,Gerimis Ringan,4.4,0.1,100
