waktu,kota,suhu,suhu_terasa,kelembapan,kondisi,deskripsi,kecepatan_angin,curah_hujan,cloudiness
2026-05-11T00:00,Node_Warkop_Kusuma,24.8,29.8,92,Clear,Cerah,5.6,0.0,12
2026-05-11T01:00,Node_Warkop_Kusuma,24.7,29.2,91,Clouds,Sebagian Berawan,7.2,0.0,20
2026-05-11T02:00,Node_Warkop_Kusuma,24.5,29.2,91,Clouds,Sebagian Berawan,5.6,0.0,46
2026-05-11T03:00,Node_Warkop_Kusuma,24.2,28.9,92,Clouds,Mendung,4.9,0.0,91
2026-05-11T04:00,Node_Warkop_Kusuma,23.8,28.4,94,Clouds,Mendung,5.4,0.0,100
2026-05-11T05:00,Node_Warkop_Kusuma,23.5,28.0,95,Clouds,Mendung,5.8,0.0,96
2026-05-11T06:00,Node_Warkop_Kusuma,23.4,27.8,96,Clouds,Mendung,6.1,0.0,90
2026-05-11T07:00,Node_Warkop_Kusuma,25.6,30.4,87,Clear,Cerah,5.9,0.0,0
2026-05-11T08:00,Node_Warkop_Kusuma,27.6,32.8,78,Clear,Cerah,4.5,0.0,1
2026-05-11T09:00,Node_Warkop_Kusuma,29.1,34.4,70,Clear,Cerah,2.0,0.0,9
2026-05-11T10:00,Node_Warkop_Kusuma,30.1,35.8,66,Clear,Cerah,5.0,0.0,13
2026-05-11T11:00,Node_Warkop_Kusuma,30.8,36.1,62,Clouds,Sebagian Berawan,8.7,0.0,23
2026-05-11T12:00,Node_Warkop_Kusuma,31.2,37.0,61,Clear,Cerah,8.1,0.0,13
2026-05-11T13:00,Node_Warkop_Kusuma,31.1,35.9,61,Drizzle,Gerimis Ringan,11.1,0.1,38
2026-05-11T14:00,Node_Warkop_Kusuma,31.3,36.0,62,Clouds,Sebagian Berawan,10.9,0.0,23
2026-05-11T15:00,Node_Warkop_Kusuma,31.2,35.4,62,Clouds,Sebagian Berawan,9.3,0.0,31
2026-05-11T16:00,Node_Warkop_Kusuma,29.9,34.3,68,Clouds,Sebagian Berawan,8.0,0.0,23
2026-05-11T17:00,Node_Warkop_Kusuma,27.4,30.6,77,Clouds,Sebagian Berawan,15.5,0.0,30
2026-05-11T18:00,Node_Warkop_Kusuma,26.5,30.7,81,Clear,Cerah,8.3,0.0,13
2026-05-11T19:00,Node_Warkop_Kusuma,27.0,31.6,82,Clouds,Mendung,9.4,0.0,84
2026-05-11T20:00,Node_Warkop_Kusuma,26.7,31.1,82,Clouds,Sebagian Berawan,9.3,0.0,23
2026-05-11T21:00,Node_Warkop_Kusuma,26.1,30.2,83,Clear,Cerah,9.6,0.0,11
2026-05-11T22:00,Node_Warkop_Kusuma,25.9,29.9,83,Drizzle,Gerimis Ringan,9.1,0.1,39
2026-05-11T23:00,Node_Warkop_Kusuma,25.6,29.7,84,Clouds,Sebagian Berawan,8.1,0.0,33
